ID,WL,U,V,SAL,TEMP,TRACE_1,TRACE_2,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15
206,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
207,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
208,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
209,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
210,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
211,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
212,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
213,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
214,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
215,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
216,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
217,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
218,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
219,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
220,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
221,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
222,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
223,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
224,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
225,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
226,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
227,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
228,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
229,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
230,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
231,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
232,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
233,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
234,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
235,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
236,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
237,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
238,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
239,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
240,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
241,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
242,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
243,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
244,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
245,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
246,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
247,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
248,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
249,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
250,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
251,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
252,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
253,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
254,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
255,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
256,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
257,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
258,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
259,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
260,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
261,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
262,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
263,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
264,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
265,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
266,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
267,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
268,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
269,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
270,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
271,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
272,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
273,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
274,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
275,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
276,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
277,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
278,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
279,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
280,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
281,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
282,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
283,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
284,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
285,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
286,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
287,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
288,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
289,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
290,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
291,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
292,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
293,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
294,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
295,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
296,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
297,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
298,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
299,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
300,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
301,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
302,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
303,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
304,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
305,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
306,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
307,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
308,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
309,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
310,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
311,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
312,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
313,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
314,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
315,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
316,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
317,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
318,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
319,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
320,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
321,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
322,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
323,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
324,0.22,0,0,35,20,0,0,20,0,174.0625,60,1.2857,0.5,0.7097,0.01,500,500,22,22,0.6,0.76,16
325,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
326,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
327,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
328,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
329,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
330,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
331,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
332,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
333,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
334,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
335,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
336,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
337,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
338,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
339,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
340,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
341,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
342,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
343,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
344,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
345,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
346,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
347,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
348,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
349,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
350,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
351,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
352,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
353,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
354,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
355,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
356,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
357,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
358,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
359,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
360,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
361,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
362,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
363,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
364,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
365,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
366,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
367,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
368,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
369,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
370,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
371,0.22,0,0,35,18.8,0,0,20,0,307.1875,60,1.1429,0.5,0.7419,0.01,500,500,22,22,0.6,0.76,16
372,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
373,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
374,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
375,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
376,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
377,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
378,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
379,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
380,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
381,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
382,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
383,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
384,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
385,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
386,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
387,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
388,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
389,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
390,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
391,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
392,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
393,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
394,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
395,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
396,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
397,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
398,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
399,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
400,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
401,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
402,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
403,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
404,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
405,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
406,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
407,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
408,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
409,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
410,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
411,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
412,0.22,0,0,35,17.4,0,0,20,0,193.125,60,0.6429,1.2857,0.5806,0.01,500,500,22,22,0.6,0.76,16
